length=;3234;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417771238.22199988365173339844;1417771238.27699995040893554688;0.052;-0.087;0.001;1000;812;799;1;
1417771238.27699995040893554688;1417771238.33100008964538574219;-0.024;0.034;-0.010;1000;840;828;1;
1417771238.33100008964538574219;1417771238.38499999046325683594;0.076;-0.024;0.017;1000;823;816;1;
1417771238.38499999046325683594;1417771238.43899989128112792969;-0.035;0.186;-0.033;1000;843;829;1;
1417771238.43899989128112792969;1417771238.49300003051757812500;0.070;0.035;0.005;1000;822;808;1;
1417771238.49300003051757812500;1417771238.54800009727478027344;-0.047;-0.021;0.005;1000;824;809;1;
1417771238.54800009727478027344;1417771238.60199999809265136719;-0.076;-0.005;0.011;1000;810;809;1;
1417771238.60199999809265136719;1417771238.65599989891052246094;0.040;-0.302;0.039;1000;800;785;1;
1417771238.65599989891052246094;1417771238.71000003814697265625;0.098;0.043;-0.009;1000;804;799;1;
1417771238.71000003814697265625;1417771238.76500010490417480469;-0.042;0.183;-0.013;1000;820;812;1;
1417771238.76500010490417480469;1417771238.81999993324279785156;0.008;0.012;-0.008;1000;813;793;1;
1417771238.81999993324279785156;1417771238.87400007247924804688;0.069;-0.034;0.008;1000;797;793;1;
1417771238.87400007247924804688;1417771238.92899990081787109375;0.077;-0.163;0.026;1000;818;804;1;
1417771238.92899990081787109375;1417771238.98300004005432128906;0.040;0.171;-0.027;1000;817;815;1;
1417771238.98300004005432128906;1417771239.03800010681152343750;0.122;0.030;-0.004;1000;818;811;1;
1417771239.03800010681152343750;1417771239.09200000762939453125;-0.021;0.051;0.002;1000;782;774;1;
1417771239.09200000762939453125;1417771239.14599990844726562500;0.021;-0.093;0.034;1000;807;787;1;
1417771239.14599990844726562500;1417771239.20099997520446777344;-0.031;0.226;-0.020;1000;805;792;1;
1417771239.20099997520446777344;1417771239.25500011444091796875;-0.014;0.281;-0.016;1000;798;792;1;
1417771239.25500011444091796875;1417771239.30999994277954101562;-0.017;-0.015;0.000;1000;796;791;1;
1417771239.30999994277954101562;1417771239.36400008201599121094;-0.018;-0.054;0.003;1000;785;779;1;
1417771239.36400008201599121094;1417771239.41799998283386230469;-0.027;0.462;-0.070;1000;780;778;1;
1417771239.41799998283386230469;1417771239.47300004959106445312;0.051;0.248;-0.028;1000;768;759;1;
1417771239.47300004959106445312;1417771239.52699995040893554688;0.052;-0.043;0.007;1000;791;777;1;
1417771239.52699995040893554688;1417771239.58200001716613769531;0.072;0.003;0.004;1000;783;775;1;
1417771239.58200001716613769531;1417771239.63599991798400878906;-0.024;-0.075;0.008;1000;778;763;1;
1417771239.63599991798400878906;1417771239.69099998474121093750;0.067;0.104;0.010;1000;782;779;1;
1417771239.69099998474121093750;1417771239.74499988555908203125;0.026;0.032;0.021;1000;787;773;1;
1417771239.74499988555908203125;1417771239.79999995231628417969;-0.008;-0.205;0.035;1000;793;775;1;
1417771239.79999995231628417969;1417771239.85400009155273437500;0.047;0.077;-0.009;1000;797;780;1;
1417771239.85400009155273437500;1417771239.90899991989135742188;0.104;-0.034;0.017;1000;794;781;1;
1417771239.90899991989135742188;1417771239.96300005912780761719;-0.013;0.097;0.002;1000;773;764;1;
1417771239.96300005912780761719;1417771240.01799988746643066406;0.112;-0.233;0.031;1000;778;748;1;
1417771240.01799988746643066406;1417771240.07299995422363281250;0.010;0.301;-0.018;1000;791;736;1;
1417771240.07299995422363281250;1417771240.12700009346008300781;0.112;-0.202;0.034;1000;775;756;1;
1417771240.12700009346008300781;1417771240.18199992179870605469;0.057;-0.025;0.016;1000;772;758;1;
1417771240.18199992179870605469;1417771240.23600006103515625000;0.078;-0.306;0.061;1000;792;783;1;
1417771240.23600006103515625000;1417771240.29099988937377929688;-0.011;0.162;-0.014;1000;752;743;1;
1417771240.29099988937377929688;1417771240.34500002861022949219;0.008;-0.010;0.017;1000;777;763;1;
1417771240.34500002861022949219;1417771240.40000009536743164062;-0.050;-0.013;0.015;1000;763;755;1;
1417771240.40000009536743164062;1417771240.45499992370605468750;0.022;-0.037;0.012;1000;769;754;1;
1417771240.45499992370605468750;1417771240.50900006294250488281;0.099;0.190;-0.028;1000;757;748;1;
1417771240.50900006294250488281;1417771240.56399989128112792969;-0.006;0.129;-0.004;1000;767;753;1;
1417771240.56399989128112792969;1417771240.61800003051757812500;0.134;-0.151;0.037;1000;783;769;1;
1417771240.61800003051757812500;1417771240.67300009727478027344;-0.018;0.003;0.001;1000;764;753;1;
1417771240.67300009727478027344;1417771240.72699999809265136719;-0.024;0.086;-0.010;1000;754;746;1;
1417771240.72699999809265136719;1417771240.78200006484985351562;0.020;-0.350;0.066;1000;764;745;1;
1417771240.78200006484985351562;1417771240.83599996566772460938;0.046;-0.070;0.021;1000;768;752;1;
1417771240.83599996566772460938;1417771240.89100003242492675781;0.007;0.076;-0.008;1000;761;750;1;
1417771240.89100003242492675781;1417771240.94499993324279785156;0.044;-0.232;0.041;1000;766;754;1;
1417771240.94499993324279785156;1417771241.00000000000000000000;0.002;0.072;-0.004;1000;764;740;1;
1417771241.00000000000000000000;1417771241.05399990081787109375;-0.063;0.059;-0.006;1000;838;730;1;
1417771241.05399990081787109375;1417771241.10899996757507324219;0.020;0.018;0.013;1000;770;767;1;
1417771241.10899996757507324219;1417771241.16300010681152343750;-0.010;-0.192;0.049;1000;783;771;1;
1417771241.16300010681152343750;1417771241.21799993515014648438;0.030;-0.079;0.029;1000;772;760;1;
1417771241.21799993515014648438;1417771241.27200007438659667969;0.061;-0.035;0.025;1000;785;774;1;
1417771241.27200007438659667969;1417771241.32699990272521972656;0.004;0.102;-0.002;1000;778;770;1;
1417771241.32699990272521972656;1417771241.38100004196166992188;0.045;0.064;-0.003;1000;792;777;1;
1417771241.38100004196166992188;1417771241.43499994277954101562;0.045;-0.103;0.012;1000;776;764;1;
1417771241.43499994277954101562;1417771241.48900008201599121094;-0.018;0.057;-0.008;1000;783;765;1;
1417771241.48900008201599121094;1417771241.54399991035461425781;0.102;0.005;-0.006;1000;771;765;1;
1417771241.54399991035461425781;1417771241.59800004959106445312;0.007;-0.042;0.018;1000;781;770;1;
1417771241.59800004959106445312;1417771241.65300011634826660156;0.060;-0.010;0.006;1000;785;781;1;
1417771241.65300011634826660156;1417771241.70700001716613769531;0.057;-0.033;0.010;1000;778;769;1;
1417771241.70700001716613769531;1417771241.76099991798400878906;-0.086;0.144;-0.015;1000;768;760;1;
1417771241.76099991798400878906;1417771241.81500005722045898438;0.027;0.080;0.010;1000;786;776;1;
1417771241.81500005722045898438;1417771241.86899995803833007812;0.036;0.535;-0.075;1000;780;768;1;
1417771241.86899995803833007812;1417771241.92400002479553222656;0.141;-0.088;0.018;1000;779;773;1;
1417771241.92400002479553222656;1417771241.97799992561340332031;0.016;0.045;-0.001;1000;772;765;1;
1417771241.97799992561340332031;1417771242.03299999237060546875;-0.001;-0.003;-0.003;1000;784;782;1;
1417771242.03299999237060546875;1417771242.08699989318847656250;0.021;-0.006;0.007;1000;775;765;1;
1417771242.08699989318847656250;1417771242.14100003242492675781;0.045;-0.036;0.018;1000;784;773;1;
1417771242.14100003242492675781;1417771242.19600009918212890625;-0.006;0.118;-0.020;1000;775;765;1;
1417771242.19600009918212890625;1417771242.25000000000000000000;0.050;-0.357;0.063;1000;791;783;1;
1417771242.25000000000000000000;1417771242.30399990081787109375;0.038;0.134;-0.028;1000;801;796;1;
1417771242.30399990081787109375;1417771242.35899996757507324219;0.006;0.075;-0.016;1000;792;779;1;
1417771242.35899996757507324219;1417771242.41300010681152343750;-0.019;0.262;-0.024;1000;785;774;1;
1417771242.41300010681152343750;1417771242.46700000762939453125;0.090;-0.019;0.012;1000;775;759;1;
1417771242.46700000762939453125;1417771242.52200007438659667969;0.103;-0.001;-0.023;1000;772;763;1;
1417771242.52200007438659667969;1417771242.57599997520446777344;0.025;-0.078;0.008;1000;785;772;1;
1417771242.57599997520446777344;1417771242.63000011444091796875;-0.011;0.070;-0.002;1000;795;788;1;
1417771242.63000011444091796875;1417771242.68499994277954101562;0.052;0.071;-0.001;1000;800;794;1;
1417771242.68499994277954101562;1417771242.73900008201599121094;0.057;-0.052;0.010;1000;808;795;1;
1417771242.73900008201599121094;1417771242.79299998283386230469;0.032;-0.039;0.011;1000;793;789;1;
1417771242.79299998283386230469;1417771242.84800004959106445312;-0.016;-0.367;0.031;1000;813;797;1;
1417771242.84800004959106445312;1417771242.90300011634826660156;0.043;-0.327;0.041;1000;803;785;1;
1417771242.90300011634826660156;1417771242.95700001716613769531;0.081;-0.276;0.015;1000;839;751;1;
1417771242.95700001716613769531;1417771243.01099991798400878906;0.074;-0.095;-0.005;1000;783;776;1;
