length=;3857;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417770891.64800000190734863281;1417770891.72300004959106445312;-0.068;-0.247;0.180;585;359;347;1;
1417770891.72300004959106445312;1417770891.79800009727478027344;-0.042;-0.283;0.226;514;336;331;1;
1417770891.79800009727478027344;1417770891.87400007247924804688;-0.214;-0.259;0.207;467;303;298;1;
1417770891.87400007247924804688;1417770891.94899988174438476562;-0.043;0.132;0.115;368;266;265;1;
1417770891.94899988174438476562;1417770892.02500009536743164062;0.094;-0.238;0.282;338;256;256;1;
1417770892.02500009536743164062;1417770892.09999990463256835938;0.013;-0.139;0.305;262;216;216;1;
1417770892.09999990463256835938;1417770892.17499995231628417969;-0.089;-0.236;0.376;391;279;276;1;
1417770892.17499995231628417969;1417770892.25099992752075195312;-0.051;0.620;0.197;453;302;302;1;
1417770892.25099992752075195312;1417770892.32599997520446777344;0.027;-0.749;0.526;492;296;295;1;
1417770892.32599997520446777344;1417770892.40199995040893554688;-0.062;-0.542;0.495;331;251;249;1;
1417770892.40199995040893554688;1417770892.47699999809265136719;-0.230;-1.099;0.691;532;306;305;1;
1417770892.47699999809265136719;1417770892.55299997329711914062;-0.113;-0.009;0.393;487;302;302;1;
1417770892.55299997329711914062;1417770892.62800002098083496094;0.074;-0.576;0.587;423;267;267;1;
1417770892.62800002098083496094;1417770892.70300006866455078125;-0.077;-0.378;0.540;406;271;271;1;
1417770892.70300006866455078125;1417770892.77900004386901855469;-0.016;0.130;0.432;551;316;316;1;
1417770892.77900004386901855469;1417770892.85500001907348632812;-0.113;-0.968;0.750;734;334;334;1;
1417770892.85500001907348632812;1417770892.93000006675720214844;-0.027;0.600;0.293;728;310;310;1;
1417770892.93000006675720214844;1417770893.00600004196166992188;-0.034;-1.508;0.810;487;270;269;1;
1417770893.00600004196166992188;1417770893.08100008964538574219;0.009;-0.015;0.357;335;228;226;1;
1417770893.08100008964538574219;1417770893.15700006484985351562;-0.127;-0.561;0.518;335;225;225;1;
1417770893.15700006484985351562;1417770893.23200011253356933594;-0.160;-0.163;0.456;558;275;275;1;
1417770893.23200011253356933594;1417770893.30800008773803710938;0.070;-0.966;0.581;654;292;289;1;
1417770893.30800008773803710938;1417770893.38299989700317382812;-0.007;-0.972;0.689;513;268;261;1;
1417770893.38299989700317382812;1417770893.45900011062622070312;-0.175;-0.680;0.511;527;271;269;1;
1417770893.45900011062622070312;1417770893.53500008583068847656;0.089;-0.158;0.387;470;254;254;1;
1417770893.53500008583068847656;1417770893.60999989509582519531;-0.163;-0.383;0.394;462;270;268;1;
1417770893.60999989509582519531;1417770893.68600010871887207031;-0.056;-0.177;0.431;343;231;227;1;
1417770893.68600010871887207031;1417770893.76200008392333984375;0.095;-0.827;0.571;312;211;209;1;
1417770893.76200008392333984375;1417770893.83699989318847656250;0.009;-0.028;0.340;372;234;234;1;
1417770893.83699989318847656250;1417770893.91300010681152343750;0.104;-0.517;0.486;443;245;241;1;
1417770893.91300010681152343750;1417770893.98900008201599121094;-0.101;-0.083;0.352;428;241;237;1;
1417770893.98900008201599121094;1417770894.06399989128112792969;0.011;-0.398;0.385;413;234;230;1;
1417770894.06399989128112792969;1417770894.13899993896484375000;0.033;-0.452;0.337;321;219;218;1;
1417770894.13899993896484375000;1417770894.21499991416931152344;-0.212;-0.557;0.370;364;217;208;1;
1417770894.21499991416931152344;1417770894.29099988937377929688;-0.037;-0.467;0.366;382;228;222;1;
1417770894.29099988937377929688;1417770894.36599993705749511719;-0.049;-0.256;0.258;445;229;221;1;
1417770894.36599993705749511719;1417770894.44199991226196289062;-0.017;-0.724;0.374;515;258;239;1;
1417770894.44199991226196289062;1417770894.51699995994567871094;-0.218;-0.346;0.186;572;267;256;1;
1417770894.51699995994567871094;1417770894.59299993515014648438;-0.135;-0.369;0.197;390;224;211;1;
1417770894.59299993515014648438;1417770894.66899991035461425781;-0.155;-0.368;0.203;292;200;189;1;
1417770894.66899991035461425781;1417770894.74399995803833007812;-0.076;0.052;0.070;250;190;184;1;
1417770894.74399995803833007812;1417770894.81999993324279785156;-0.068;-0.090;0.062;222;174;169;1;
1417770894.81999993324279785156;1417770894.89599990844726562500;-0.063;-0.040;0.032;209;171;162;1;
1417770894.89599990844726562500;1417770894.97099995613098144531;-0.102;0.171;-0.069;180;144;143;1;
1417770894.97099995613098144531;1417770895.04699993133544921875;-0.059;0.107;-0.077;190;160;159;1;
1417770895.04699993133544921875;1417770895.12299990653991699219;-0.078;0.303;-0.184;221;176;170;1;
1417770895.12299990653991699219;1417770895.19799995422363281250;-0.081;0.355;-0.239;302;197;189;1;
1417770895.19799995422363281250;1417770895.27399992942810058594;-0.115;0.379;-0.247;310;216;213;1;
1417770895.27399992942810058594;1417770895.34999990463256835938;-0.110;0.423;-0.372;375;241;231;1;
1417770895.34999990463256835938;1417770895.42499995231628417969;-0.066;0.234;-0.331;529;277;271;1;
1417770895.42499995231628417969;1417770895.50099992752075195312;-0.088;0.382;-0.459;560;276;258;1;
1417770895.50099992752075195312;1417770895.57699990272521972656;-0.202;-0.162;-0.200;402;249;245;1;
1417770895.57699990272521972656;1417770895.65199995040893554688;-0.118;1.161;-0.816;463;267;260;1;
1417770895.65199995040893554688;1417770895.72799992561340332031;-0.079;0.810;-0.584;486;279;277;1;
1417770895.72799992561340332031;1417770895.80299997329711914062;-0.364;0.969;-0.783;371;253;247;1;
1417770895.80299997329711914062;1417770895.87899994850158691406;-0.255;0.669;-0.772;645;352;336;1;
1417770895.87899994850158691406;1417770895.95499992370605468750;-0.071;0.750;-0.790;501;290;290;1;
1417770895.95499992370605468750;1417770896.02999997138977050781;-0.461;0.598;-0.778;387;264;264;1;
1417770896.02999997138977050781;1417770896.10599994659423828125;0.001;2.014;-1.201;344;255;254;1;
1417770896.10599994659423828125;1417770896.18099999427795410156;-0.050;1.314;-0.871;340;260;258;1;
1417770896.18099999427795410156;1417770896.25699996948242187500;-0.165;-0.117;-0.648;472;329;329;1;
1417770896.25699996948242187500;1417770896.33299994468688964844;-0.431;0.626;-0.690;615;364;364;1;
1417770896.33299994468688964844;1417770896.40799999237060546875;-0.131;0.640;-0.657;720;392;392;1;
1417770896.40799999237060546875;1417770896.48300004005432128906;0.115;-0.210;-0.474;794;440;439;1;
1417770896.48300004005432128906;1417770896.55900001525878906250;-0.301;0.784;-0.737;704;422;421;1;
1417770896.55900001525878906250;1417770896.63400006294250488281;0.191;0.892;-0.630;754;449;449;1;
1417770896.63400006294250488281;1417770896.70900011062622070312;-0.111;-0.034;-0.426;629;413;413;1;
1417770896.70900011062622070312;1417770896.78500008583068847656;-0.043;-0.076;-0.333;537;395;395;1;
1417770896.78500008583068847656;1417770896.85999989509582519531;-0.525;0.197;-0.422;701;530;499;1;
1417770896.85999989509582519531;1417770896.93600010871887207031;-0.051;0.282;-0.445;687;483;482;1;
1417770896.93600010871887207031;1417770897.01099991798400878906;-0.362;-0.379;-0.236;548;412;412;1;
1417770897.01099991798400878906;1417770897.08699989318847656250;-0.127;0.153;-0.296;425;345;345;1;
1417770897.08699989318847656250;1417770897.16199994087219238281;-0.166;0.078;-0.310;660;478;478;1;
1417770897.16199994087219238281;1417770897.23699998855590820312;-0.303;-0.363;-0.194;830;532;531;1;
1417770897.23699998855590820312;1417770897.31200003623962402344;-0.143;-0.478;-0.158;756;521;520;1;
1417770897.31200003623962402344;1417770897.38800001144409179688;-0.309;-0.417;-0.158;625;470;470;1;
1417770897.38800001144409179688;1417770897.46300005912780761719;-0.201;-0.276;-0.157;793;543;540;1;
1417770897.46300005912780761719;1417770897.53800010681152343750;-0.514;-0.247;-0.132;877;585;585;1;
1417770897.53800010681152343750;1417770897.61400008201599121094;-0.118;0.181;-0.234;915;601;601;1;
1417770897.61400008201599121094;1417770897.68899989128112792969;-0.027;-0.123;-0.157;860;596;596;1;
1417770897.68899989128112792969;1417770897.76399993896484375000;-0.186;-0.528;-0.104;841;579;577;1;
1417770897.76399993896484375000;1417770897.83999991416931152344;0.006;-0.644;-0.104;824;622;563;1;
1417770897.83999991416931152344;1417770897.91499996185302734375;-0.325;-0.256;-0.100;852;604;601;1;
1417770897.91499996185302734375;1417770897.99000000953674316406;-0.092;0.059;-0.179;926;638;634;1;
1417770897.99000000953674316406;1417770898.06500005722045898438;-0.057;-0.587;-0.060;868;593;591;1;
1417770898.06500005722045898438;1417770898.14000010490417480469;-0.337;-0.290;-0.121;896;605;602;1;
1417770898.14000010490417480469;1417770898.21499991416931152344;-0.284;-0.349;-0.115;865;601;599;1;
1417770898.21499991416931152344;1417770898.28999996185302734375;-0.073;-0.278;-0.136;929;622;617;1;
1417770898.28999996185302734375;1417770898.36500000953674316406;0.022;-0.128;-0.152;923;618;616;1;
1417770898.36500000953674316406;1417770898.44000005722045898438;-0.003;-0.570;-0.064;999;674;673;1;
1417770898.44000005722045898438;1417770898.51500010490417480469;-0.214;-0.317;-0.082;844;601;599;1;
1417770898.51500010490417480469;1417770898.58899998664855957031;-0.136;-0.164;-0.118;641;511;508;1;
1417770898.58899998664855957031;1417770898.66400003433227539062;-0.180;-0.260;-0.100;683;540;538;1;
1417770898.66400003433227539062;1417770898.73900008201599121094;-0.158;-0.044;-0.133;759;569;562;1;
1417770898.73900008201599121094;1417770898.81399989128112792969;-0.110;-0.182;-0.121;964;686;685;1;
1417770898.81399989128112792969;1417770898.88899993896484375000;-0.125;-0.343;-0.082;1000;689;689;1;
1417770898.88899993896484375000;1417770898.96399998664855957031;-0.251;-0.334;-0.061;1000;682;674;1;
1417770898.96399998664855957031;1417770899.03800010681152343750;-0.082;-0.363;-0.068;1000;707;702;1;
1417770899.03800010681152343750;1417770899.11299991607666015625;-0.180;-0.463;-0.033;1000;698;694;1;
1417770899.11299991607666015625;1417770899.18799996376037597656;0.003;-0.335;-0.066;977;694;685;1;
1417770899.18799996376037597656;1417770899.26200008392333984375;-0.124;-0.271;-0.070;811;634;630;1;
1417770899.26200008392333984375;1417770899.33699989318847656250;-0.051;-0.130;-0.108;911;698;691;1;
1417770899.33699989318847656250;1417770899.41100001335144042969;-0.156;-0.413;-0.014;1000;715;709;1;
1417770899.41100001335144042969;1417770899.48600006103515625000;-0.154;-0.193;-0.088;1000;713;708;1;
1417770899.48600006103515625000;1417770899.55999994277954101562;-0.163;-0.840;0.009;1000;718;710;1;
1417770899.55999994277954101562;1417770899.63499999046325683594;-0.335;-0.429;-0.041;1000;710;704;1;
1417770899.63499999046325683594;1417770899.70900011062622070312;-0.111;-0.467;-0.019;1000;722;710;1;
1417770899.70900011062622070312;1417770899.78299999237060546875;-0.073;-0.400;-0.019;1000;716;708;1;
1417770899.78299999237060546875;1417770899.85700011253356933594;-0.238;-0.192;-0.063;1000;737;729;1;
1417770899.85700011253356933594;1417770899.93099999427795410156;-0.206;-0.318;-0.038;1000;715;702;1;
1417770899.93099999427795410156;1417770900.00500011444091796875;-0.095;-0.168;-0.053;1000;704;685;1;
1417770900.00500011444091796875;1417770900.07999992370605468750;-0.091;-0.127;-0.023;1000;723;711;1;
1417770900.07999992370605468750;1417770900.15400004386901855469;-0.228;-0.387;-0.016;1000;684;672;1;
1417770900.15400004386901855469;1417770900.22799992561340332031;-0.124;-0.223;-0.056;1000;704;697;1;
1417770900.22799992561340332031;1417770900.30200004577636718750;-0.213;-0.418;-0.007;1000;705;694;1;
1417770900.30200004577636718750;1417770900.37599992752075195312;-0.131;0.023;-0.088;1000;699;693;1;
1417770900.37599992752075195312;1417770900.45000004768371582031;-0.048;-0.093;-0.059;1000;723;714;1;
1417770900.45000004768371582031;1417770900.52500009536743164062;-0.077;-0.552;0.015;1000;700;689;1;
1417770900.52500009536743164062;1417770900.59899997711181640625;-0.024;-0.124;-0.064;1000;707;689;1;
1417770900.59899997711181640625;1417770900.67300009727478027344;-0.092;-0.320;-0.033;1000;698;684;1;
1417770900.67300009727478027344;1417770900.74699997901916503906;-0.081;-0.109;-0.035;1000;698;675;1;
1417770900.74699997901916503906;1417770900.82100009918212890625;-0.171;-0.311;-0.021;1000;779;683;1;
1417770900.82100009918212890625;1417770900.89499998092651367188;-0.159;0.139;-0.081;1000;690;676;1;
1417770900.89499998092651367188;1417770900.96900010108947753906;-0.107;0.243;-0.094;1000;709;694;1;
1417770900.96900010108947753906;1417770901.04399991035461425781;-0.054;-0.136;-0.050;1000;719;702;1;
1417770901.04399991035461425781;1417770901.11800003051757812500;-0.164;-0.119;-0.044;1000;716;702;1;
1417770901.11800003051757812500;1417770901.19099998474121093750;-0.179;0.249;-0.087;1000;727;714;1;
1417770901.19099998474121093750;1417770901.26600003242492675781;-0.086;0.205;-0.089;1000;697;688;1;
1417770901.26600003242492675781;1417770901.33999991416931152344;-0.145;-0.245;-0.044;1000;717;705;1;
1417770901.33999991416931152344;1417770901.41400003433227539062;-0.159;-0.149;-0.030;1000;699;686;1;
1417770901.41400003433227539062;1417770901.48799991607666015625;-0.174;-0.032;-0.041;1000;714;695;1;
1417770901.48799991607666015625;1417770901.56200003623962402344;-0.144;-0.432;0.003;997;701;693;1;
1417770901.56200003623962402344;1417770901.63599991798400878906;-0.098;0.311;-0.097;994;701;688;1;
1417770901.63599991798400878906;1417770901.71000003814697265625;-0.181;0.054;-0.053;1000;704;693;1;
1417770901.71000003814697265625;1417770901.78399991989135742188;-0.063;-0.282;-0.037;1000;673;662;1;
