frame;rangeResMag;bearingResMag;rangeResClr;height;width
4651;0.019375;0.180528;0.019375;472;256
4652;0.019375;0.180528;0.019375;472;256
4653;0.019375;0.180528;0.019375;472;256
4654;0.019375;0.180528;0.019375;472;256
4655;0.019375;0.180528;0.019375;472;256
4656;0.019375;0.180528;0.019375;472;256
4657;0.019375;0.180528;0.019375;472;256
4658;0.019375;0.180528;0.019375;472;256
4659;0.019375;0.180528;0.019375;472;256
4660;0.019375;0.180528;0.019375;472;256
4661;0.019375;0.180528;0.019375;472;256
4662;0.019375;0.180528;0.019375;472;256
4663;0.019375;0.180528;0.019375;472;256
4664;0.019375;0.180528;0.019375;472;256
4665;0.019375;0.180528;0.019375;472;256
4666;0.019375;0.180528;0.019375;472;256
4667;0.019375;0.180528;0.019375;472;256
4668;0.019375;0.180528;0.019375;472;256
4669;0.019375;0.180528;0.019375;472;256
4670;0.019375;0.180528;0.019375;472;256
4671;0.019375;0.180528;0.019375;472;256
4672;0.019375;0.180528;0.019375;472;256
4673;0.019375;0.180528;0.019375;472;256
4674;0.019375;0.180528;0.019375;472;256
4675;0.019375;0.180528;0.019375;472;256
4676;0.019375;0.180528;0.019375;472;256
4677;0.019375;0.180528;0.019375;472;256
4678;0.019375;0.180528;0.019375;472;256
4679;0.019375;0.180528;0.019375;472;256
4680;0.019375;0.180528;0.019375;472;256
4681;0.019375;0.180528;0.019375;472;256
4682;0.019375;0.180528;0.019375;472;256
4683;0.019375;0.180528;0.019375;472;256
4684;0.019375;0.180528;0.019375;472;256
4685;0.019375;0.180528;0.019375;472;256
4686;0.019375;0.180528;0.019375;472;256
4687;0.019375;0.180528;0.019375;472;256
4688;0.019375;0.180528;0.019375;472;256
4689;0.019375;0.180528;0.019375;472;256
4690;0.019375;0.180528;0.019375;472;256
4691;0.019375;0.180528;0.019375;472;256
4692;0.019375;0.180528;0.019375;472;256
4693;0.019375;0.180528;0.019375;472;256
4694;0.019375;0.180528;0.019375;472;256
4695;0.019375;0.180528;0.019375;472;256
4696;0.019375;0.180528;0.019375;472;256
4697;0.019375;0.180528;0.019375;472;256
4698;0.019375;0.180528;0.019375;472;256
4699;0.019375;0.180528;0.019375;472;256
4700;0.019375;0.180528;0.019375;472;256
4701;0.019375;0.180528;0.019375;472;256
4702;0.019375;0.180528;0.019375;472;256
4703;0.019375;0.180528;0.019375;472;256
4704;0.019375;0.180528;0.019375;472;256
4705;0.019375;0.180528;0.019375;472;256
4706;0.019375;0.180528;0.019375;472;256
4707;0.019375;0.180528;0.019375;472;256
4708;0.019375;0.180528;0.019375;472;256
4709;0.019375;0.180528;0.019375;472;256
4710;0.019375;0.180528;0.019375;472;256
4711;0.019375;0.180528;0.019375;472;256
4712;0.019375;0.180528;0.019375;472;256
4713;0.019375;0.180528;0.019375;472;256
4714;0.019375;0.180528;0.019375;472;256
4715;0.019375;0.180528;0.019375;472;256
4716;0.019375;0.180528;0.019375;472;256
4717;0.019375;0.180528;0.019375;472;256
4718;0.019375;0.180528;0.019375;472;256
4719;0.019375;0.180528;0.019375;472;256
4720;0.019375;0.180528;0.019375;472;256
4721;0.019375;0.180528;0.019375;472;256
4722;0.019375;0.180528;0.019375;472;256
4723;0.019375;0.180528;0.019375;472;256
4724;0.019375;0.180528;0.019375;472;256
4725;0.019375;0.180528;0.019375;472;256
4726;0.019375;0.180528;0.019375;472;256
4727;0.019375;0.180528;0.019375;472;256
4728;0.019375;0.180528;0.019375;472;256
4729;0.019375;0.180528;0.019375;472;256
4730;0.019375;0.180528;0.019375;472;256
4731;0.019375;0.180528;0.019375;472;256
4732;0.019375;0.180528;0.019375;472;256
4733;0.019375;0.180528;0.019375;472;256
4734;0.019375;0.180528;0.019375;472;256
4735;0.019375;0.180528;0.019375;472;256
4736;0.019375;0.180528;0.019375;472;256
4737;0.019375;0.180528;0.019375;472;256
4738;0.019375;0.180528;0.019375;472;256
4739;0.019375;0.180528;0.019375;472;256
4740;0.019375;0.180528;0.019375;472;256
4741;0.019375;0.180528;0.019375;472;256
4742;0.019375;0.180528;0.019375;472;256
4743;0.019375;0.180528;0.019375;472;256
4744;0.019375;0.180528;0.019375;472;256
4745;0.019375;0.180528;0.019375;472;256
4746;0.019375;0.180528;0.019375;472;256
4747;0.019375;0.180528;0.019375;472;256
4748;0.019375;0.180528;0.019375;472;256
4749;0.019375;0.180528;0.019375;472;256
4750;0.019375;0.180528;0.019375;472;256
4751;0.019375;0.180528;0.019375;472;256
4752;0.019375;0.180528;0.019375;472;256
4753;0.019375;0.180528;0.019375;472;256
4754;0.019375;0.180528;0.019375;472;256
4755;0.019375;0.180528;0.019375;472;256
4756;0.019375;0.180528;0.019375;472;256
4757;0.019375;0.180528;0.019375;472;256
4758;0.019375;0.180528;0.019375;472;256
4759;0.019375;0.180528;0.019375;472;256
4760;0.019375;0.180528;0.019375;472;256
4761;0.019375;0.180528;0.019375;472;256
4762;0.019375;0.180528;0.019375;472;256
4763;0.019375;0.180528;0.019375;472;256
4764;0.019375;0.180528;0.019375;472;256
4765;0.019375;0.180528;0.019375;472;256
4766;0.019375;0.180528;0.019375;472;256
4767;0.019375;0.180528;0.019375;472;256
4768;0.019375;0.180528;0.019375;472;256
4769;0.019375;0.180528;0.019375;472;256
4770;0.019375;0.180528;0.019375;472;256
4771;0.019375;0.180528;0.019375;472;256
4772;0.019375;0.180528;0.019375;472;256
4773;0.019375;0.180528;0.019375;472;256
4774;0.019375;0.180528;0.019375;472;256
4775;0.019375;0.180528;0.019375;472;256
4776;0.019375;0.180528;0.019375;472;256
4777;0.019375;0.180528;0.019375;472;256
4778;0.019375;0.180528;0.019375;472;256
4779;0.019375;0.180528;0.019375;472;256
4780;0.019375;0.180528;0.019375;472;256
4781;0.019375;0.180528;0.019375;472;256
4782;0.019375;0.180528;0.019375;472;256
4783;0.019375;0.180528;0.019375;472;256
4784;0.019375;0.180528;0.019375;472;256
4785;0.019375;0.180528;0.019375;472;256
4786;0.019375;0.180528;0.019375;472;256
4787;0.019375;0.180528;0.019375;472;256
4788;0.019375;0.180528;0.019375;472;256
4789;0.019375;0.180528;0.019375;472;256
4790;0.019375;0.180528;0.019375;472;256
4791;0.019375;0.180528;0.019375;472;256
4792;0.019375;0.180528;0.019375;472;256
4793;0.019375;0.180528;0.019375;472;256
4794;0.019375;0.180528;0.019375;472;256
4795;0.019375;0.180528;0.019375;472;256
4796;0.019375;0.180528;0.019375;472;256
4797;0.019375;0.180528;0.019375;472;256
4798;0.019375;0.180528;0.019375;472;256
4799;0.019375;0.180528;0.019375;472;256
4800;0.019375;0.180528;0.019375;472;256
4801;0.019375;0.180528;0.019375;472;256
4802;0.019375;0.180528;0.019375;472;256
4803;0.019375;0.180528;0.019375;472;256
4804;0.019375;0.180528;0.019375;472;256
4805;0.019375;0.180528;0.019375;472;256
4806;0.019375;0.180528;0.019375;472;256
4807;0.019375;0.180528;0.019375;472;256
4808;0.019375;0.180528;0.019375;472;256
4809;0.019375;0.180528;0.019375;472;256
4810;0.019375;0.180528;0.019375;472;256
4811;0.019375;0.180528;0.019375;472;256
4812;0.019375;0.180528;0.019375;472;256
4813;0.019375;0.180528;0.019375;472;256
4814;0.019375;0.180528;0.019375;472;256
4815;0.019375;0.180528;0.019375;472;256
4816;0.019375;0.180528;0.019375;472;256
4817;0.019375;0.180528;0.019375;472;256
4818;0.019375;0.180528;0.019375;472;256
4819;0.019375;0.180528;0.019375;472;256
4820;0.019375;0.180528;0.019375;472;256
4821;0.019375;0.180528;0.019375;472;256
4822;0.019375;0.180528;0.019375;472;256
4823;0.019375;0.180528;0.019375;472;256
4824;0.019375;0.180528;0.019375;472;256
4825;0.019375;0.180528;0.019375;472;256
4826;0.019375;0.180528;0.019375;472;256
4827;0.019375;0.180528;0.019375;472;256
4828;0.019375;0.180528;0.019375;472;256
4829;0.019375;0.180528;0.019375;472;256
4830;0.019375;0.180528;0.019375;472;256
4831;0.019375;0.180528;0.019375;472;256
4832;0.019375;0.180528;0.019375;472;256
4833;0.019375;0.180528;0.019375;472;256
4834;0.019375;0.180528;0.019375;472;256
4835;0.019375;0.180528;0.019375;472;256
4836;0.019375;0.180528;0.019375;472;256
4837;0.019375;0.180528;0.019375;472;256
4838;0.019375;0.180528;0.019375;472;256
4839;0.019375;0.180528;0.019375;472;256
4840;0.019375;0.180528;0.019375;472;256
4841;0.019375;0.180528;0.019375;472;256
4842;0.019375;0.180528;0.019375;472;256
4843;0.019375;0.180528;0.019375;472;256
4844;0.019375;0.180528;0.019375;472;256
4845;0.019375;0.180528;0.019375;472;256
4846;0.019375;0.180528;0.019375;472;256
4847;0.019375;0.180528;0.019375;472;256
4848;0.019375;0.180528;0.019375;472;256
4849;0.019375;0.180528;0.019375;472;256
4850;0.019375;0.180528;0.019375;472;256
4851;0.019375;0.180528;0.019375;472;256
4852;0.019375;0.180528;0.019375;472;256
4853;0.019375;0.180528;0.019375;472;256
4854;0.019375;0.180528;0.019375;472;256
4855;0.019375;0.180528;0.019375;472;256
4856;0.019375;0.180528;0.019375;472;256
4857;0.019375;0.180528;0.019375;472;256
4858;0.019375;0.180528;0.019375;472;256
4859;0.019375;0.180528;0.019375;472;256
4860;0.019375;0.180528;0.019375;472;256
4861;0.019375;0.180528;0.019375;472;256
4862;0.019375;0.180528;0.019375;472;256
4863;0.019375;0.180528;0.019375;472;256
4864;0.019375;0.180528;0.019375;472;256
4865;0.019375;0.180528;0.019375;472;256
4866;0.019375;0.180528;0.019375;472;256
4867;0.019375;0.180528;0.019375;472;256
4868;0.019375;0.180528;0.019375;472;256
4869;0.019375;0.180528;0.019375;472;256
4870;0.019375;0.180528;0.019375;472;256
4871;0.019375;0.180528;0.019375;472;256
4872;0.019375;0.180528;0.019375;472;256
4873;0.019375;0.180528;0.019375;472;256
4874;0.019375;0.180528;0.019375;472;256
4875;0.019375;0.180528;0.019375;472;256
4876;0.019375;0.180528;0.019375;472;256
4877;0.019375;0.180528;0.019375;472;256
4878;0.019375;0.180528;0.019375;472;256
4879;0.019375;0.180528;0.019375;472;256
4880;0.019375;0.180528;0.019375;472;256
4881;0.019375;0.180528;0.019375;472;256
4882;0.019375;0.180528;0.019375;472;256
4883;0.019375;0.180528;0.019375;472;256
4884;0.019375;0.180528;0.019375;472;256
4885;0.019375;0.180528;0.019375;472;256
4886;0.019375;0.180528;0.019375;472;256
4887;0.019375;0.180528;0.019375;472;256
4888;0.019375;0.180528;0.019375;472;256
4889;0.019375;0.180528;0.019375;472;256
4890;0.019375;0.180528;0.019375;472;256
4891;0.019375;0.180528;0.019375;472;256
4892;0.019375;0.180528;0.019375;472;256
4893;0.019375;0.180528;0.019375;472;256
4894;0.019375;0.180528;0.019375;472;256
4895;0.019375;0.180528;0.019375;472;256
4896;0.019375;0.180528;0.019375;472;256
4897;0.019375;0.180528;0.019375;472;256
4898;0.019375;0.180528;0.019375;472;256
4899;0.019375;0.180528;0.019375;472;256
4900;0.019375;0.180528;0.019375;472;256
4901;0.019375;0.180528;0.019375;472;256
4902;0.019375;0.180528;0.019375;472;256
4903;0.019375;0.180528;0.019375;472;256
4904;0.019375;0.180528;0.019375;472;256
4905;0.019375;0.180528;0.019375;472;256
4906;0.019375;0.180528;0.019375;472;256
4907;0.019375;0.180528;0.019375;472;256
4908;0.019375;0.180528;0.019375;472;256
4909;0.019375;0.180528;0.019375;472;256
4910;0.019375;0.180528;0.019375;472;256
4911;0.019375;0.180528;0.019375;472;256
4912;0.019375;0.180528;0.019375;472;256
4913;0.019375;0.180528;0.019375;472;256
4914;0.019375;0.180528;0.019375;472;256
4915;0.019375;0.180528;0.019375;472;256
4916;0.019375;0.180528;0.019375;472;256
4917;0.019375;0.180528;0.019375;472;256
4918;0.019375;0.180528;0.019375;472;256
4919;0.019375;0.180528;0.019375;472;256
4920;0.019375;0.180528;0.019375;472;256
4921;0.019375;0.180528;0.019375;472;256
4922;0.019375;0.180528;0.019375;472;256
4923;0.019375;0.180528;0.019375;472;256
4924;0.019375;0.180528;0.019375;472;256
4925;0.019375;0.180528;0.019375;472;256
4926;0.019375;0.180528;0.019375;472;256
4927;0.019375;0.180528;0.019375;472;256
4928;0.019375;0.180528;0.019375;472;256
4929;0.019375;0.180528;0.019375;472;256
4930;0.019375;0.180528;0.019375;472;256
4931;0.019375;0.180528;0.019375;472;256
4932;0.019375;0.180528;0.019375;472;256
4933;0.019375;0.180528;0.019375;472;256
4934;0.019375;0.180528;0.019375;472;256
4935;0.019375;0.180528;0.019375;472;256
4936;0.019375;0.180528;0.019375;472;256
4937;0.019375;0.180528;0.019375;472;256
4938;0.019375;0.180528;0.019375;472;256
4939;0.019375;0.180528;0.019375;472;256
4940;0.019375;0.180528;0.019375;472;256
4941;0.019375;0.180528;0.019375;472;256
4942;0.019375;0.180528;0.019375;472;256
4943;0.019375;0.180528;0.019375;472;256
4944;0.019375;0.180528;0.019375;472;256
4945;0.019375;0.180528;0.019375;472;256
4946;0.019375;0.180528;0.019375;472;256
4947;0.019375;0.180528;0.019375;472;256
4948;0.019375;0.180528;0.019375;472;256
4949;0.019375;0.180528;0.019375;472;256
4950;0.019375;0.180528;0.019375;472;256
4951;0.019375;0.180528;0.019375;472;256
4952;0.019375;0.180528;0.019375;472;256
4953;0.019375;0.180528;0.019375;472;256
4954;0.019375;0.180528;0.019375;472;256
4955;0.019375;0.180528;0.019375;472;256
4956;0.019375;0.180528;0.019375;472;256
4957;0.019375;0.180528;0.019375;472;256
4958;0.019375;0.180528;0.019375;472;256
4959;0.019375;0.180528;0.019375;472;256
4960;0.019375;0.180528;0.019375;472;256
4961;0.019375;0.180528;0.019375;472;256
4962;0.019375;0.180528;0.019375;472;256
4963;0.019375;0.180528;0.019375;472;256
4964;0.019375;0.180528;0.019375;472;256
4965;0.019375;0.180528;0.019375;472;256
4966;0.019375;0.180528;0.019375;472;256
4967;0.019375;0.180528;0.019375;472;256
4968;0.019375;0.180528;0.019375;472;256
4969;0.019375;0.180528;0.019375;472;256
4970;0.019375;0.180528;0.019375;472;256
4971;0.019375;0.180528;0.019375;472;256
4972;0.019375;0.180528;0.019375;472;256
4973;0.019375;0.180528;0.019375;472;256
4974;0.019375;0.180528;0.019375;472;256
4975;0.019375;0.180528;0.019375;472;256
4976;0.019375;0.180528;0.019375;472;256
4977;0.019375;0.180528;0.019375;472;256
4978;0.019375;0.180528;0.019375;472;256
4979;0.019375;0.180528;0.019375;472;256
4980;0.019375;0.180528;0.019375;472;256
4981;0.019375;0.180528;0.019375;472;256
4982;0.019375;0.180528;0.019375;472;256
4983;0.019375;0.180528;0.019375;472;256
4984;0.019375;0.180528;0.019375;472;256
4985;0.019375;0.180528;0.019375;472;256
4986;0.019375;0.180528;0.019375;472;256
4987;0.019375;0.180528;0.019375;472;256
4988;0.019375;0.180528;0.019375;472;256
4989;0.019375;0.180528;0.019375;472;256
4990;0.019375;0.180528;0.019375;472;256
4991;0.019375;0.180528;0.019375;472;256
4992;0.019375;0.180528;0.019375;472;256
4993;0.019375;0.180528;0.019375;472;256
4994;0.019375;0.180528;0.019375;472;256
4995;0.019375;0.180528;0.019375;472;256
4996;0.019375;0.180528;0.019375;472;256
4997;0.019375;0.180528;0.019375;472;256
4998;0.019375;0.180528;0.019375;472;256
4999;0.019375;0.180528;0.019375;472;256
5000;0.019375;0.180528;0.019375;472;256
5001;0.019375;0.180528;0.019375;472;256
5002;0.019375;0.180528;0.019375;472;256
5003;0.019375;0.180528;0.019375;472;256
5004;0.019375;0.180528;0.019375;472;256
5005;0.019375;0.180528;0.019375;472;256
5006;0.019375;0.180528;0.019375;472;256
5007;0.019375;0.180528;0.019375;472;256
5008;0.019375;0.180528;0.019375;472;256
5009;0.019375;0.180528;0.019375;472;256
5010;0.019375;0.180528;0.019375;472;256
5011;0.019375;0.180528;0.019375;472;256
5012;0.019375;0.180528;0.019375;472;256
5013;0.019375;0.180528;0.019375;472;256
5014;0.019375;0.180528;0.019375;472;256
5015;0.019375;0.180528;0.019375;472;256
5016;0.019375;0.180528;0.019375;472;256
5017;0.019375;0.180528;0.019375;472;256
5018;0.019375;0.180528;0.019375;472;256
5019;0.019375;0.180528;0.019375;472;256
5020;0.019375;0.180528;0.019375;472;256
5021;0.019375;0.180528;0.019375;472;256
5022;0.019375;0.180528;0.019375;472;256
5023;0.019375;0.180528;0.019375;472;256
5024;0.019375;0.180528;0.019375;472;256
5025;0.019375;0.180528;0.019375;472;256
5026;0.019375;0.180528;0.019375;472;256
5027;0.019375;0.180528;0.019375;472;256
5028;0.019375;0.180528;0.019375;472;256
5029;0.019375;0.180528;0.019375;472;256
5030;0.019375;0.180528;0.019375;472;256
5031;0.019375;0.180528;0.019375;472;256
5032;0.019375;0.180528;0.019375;472;256
5033;0.019375;0.180528;0.019375;472;256
5034;0.019375;0.180528;0.019375;472;256
5035;0.019375;0.180528;0.019375;472;256
5036;0.019375;0.180528;0.019375;472;256
5037;0.019375;0.180528;0.019375;472;256
5038;0.019375;0.180528;0.019375;472;256
5039;0.019375;0.180528;0.019375;472;256
5040;0.019375;0.180528;0.019375;472;256
5041;0.019375;0.180528;0.019375;472;256
5042;0.019375;0.180528;0.019375;472;256
5043;0.019375;0.180528;0.019375;472;256
5044;0.019375;0.180528;0.019375;472;256
5045;0.019375;0.180528;0.019375;472;256
5046;0.019375;0.180528;0.019375;472;256
5047;0.019375;0.180528;0.019375;472;256
5048;0.019375;0.180528;0.019375;472;256
5049;0.019375;0.180528;0.019375;472;256
5050;0.019375;0.180528;0.019375;472;256
5051;0.019375;0.180528;0.019375;472;256
5052;0.019375;0.180528;0.019375;472;256
5053;0.019375;0.180528;0.019375;472;256
5054;0.019375;0.180528;0.019375;472;256
5055;0.019375;0.180528;0.019375;472;256
5056;0.019375;0.180528;0.019375;472;256
5057;0.019375;0.180528;0.019375;472;256
5058;0.019375;0.180528;0.019375;472;256
5059;0.019375;0.180528;0.019375;472;256
5060;0.019375;0.180528;0.019375;472;256
5061;0.019375;0.180528;0.019375;472;256
5062;0.019375;0.180528;0.019375;472;256
5063;0.019375;0.180528;0.019375;472;256
5064;0.019375;0.180528;0.019375;472;256
5065;0.019375;0.180528;0.019375;472;256
5066;0.019375;0.180528;0.019375;472;256
5067;0.019375;0.180528;0.019375;472;256
5068;0.019375;0.180528;0.019375;472;256
5069;0.019375;0.180528;0.019375;472;256
5070;0.019375;0.180528;0.019375;472;256
5071;0.019375;0.180528;0.019375;472;256
5072;0.019375;0.180528;0.019375;472;256
5073;0.019375;0.180528;0.019375;472;256
5074;0.019375;0.180528;0.019375;472;256
5075;0.019375;0.180528;0.019375;472;256
5076;0.019375;0.180528;0.019375;472;256
5077;0.019375;0.180528;0.019375;472;256
5078;0.019375;0.180528;0.019375;472;256
5079;0.019375;0.180528;0.019375;472;256
5080;0.019375;0.180528;0.019375;472;256
5081;0.019375;0.180528;0.019375;472;256
5082;0.019375;0.180528;0.019375;472;256
5083;0.019375;0.180528;0.019375;472;256
5084;0.019375;0.180528;0.019375;472;256
5085;0.019375;0.180528;0.019375;472;256
5086;0.019375;0.180528;0.019375;472;256
5087;0.019375;0.180528;0.019375;472;256
5088;0.019375;0.180528;0.019375;472;256
5089;0.019375;0.180528;0.019375;472;256
5090;0.019375;0.180528;0.019375;472;256
5091;0.019375;0.180528;0.019375;472;256
5092;0.019375;0.180528;0.019375;472;256
5093;0.019375;0.180528;0.019375;472;256
5094;0.019375;0.180528;0.019375;472;256
5095;0.019375;0.180528;0.019375;472;256
5096;0.019375;0.180528;0.019375;472;256
5097;0.019375;0.180528;0.019375;472;256
5098;0.019375;0.180528;0.019375;472;256
5099;0.019375;0.180528;0.019375;472;256
5100;0.019375;0.180528;0.019375;472;256
5101;0.019375;0.180528;0.019375;472;256
5102;0.019375;0.180528;0.019375;472;256
5103;0.019375;0.180528;0.019375;472;256
5104;0.019375;0.180528;0.019375;472;256
5105;0.019375;0.180528;0.019375;472;256
5106;0.019375;0.180528;0.019375;472;256
5107;0.019375;0.180528;0.019375;472;256
5108;0.019375;0.180528;0.019375;472;256
5109;0.019375;0.180528;0.019375;472;256
5110;0.019375;0.180528;0.019375;472;256
5111;0.019375;0.180528;0.019375;472;256
5112;0.019375;0.180528;0.019375;472;256
5113;0.019375;0.180528;0.019375;472;256
5114;0.019375;0.180528;0.019375;472;256
5115;0.019375;0.180528;0.019375;472;256
5116;0.019375;0.180528;0.019375;472;256
5117;0.019375;0.180528;0.019375;472;256
5118;0.019375;0.180528;0.019375;472;256
5119;0.019375;0.180528;0.019375;472;256
5120;0.019375;0.180528;0.019375;472;256
5121;0.019375;0.180528;0.019375;472;256
5122;0.019375;0.180528;0.019375;472;256
5123;0.019375;0.180528;0.019375;472;256
5124;0.019375;0.180528;0.019375;472;256
5125;0.019375;0.180528;0.019375;472;256
5126;0.019375;0.180528;0.019375;472;256
5127;0.019375;0.180528;0.019375;472;256
5128;0.019375;0.180528;0.019375;472;256
5129;0.019375;0.180528;0.019375;472;256
5130;0.019375;0.180528;0.019375;472;256
5131;0.019375;0.180528;0.019375;472;256
5132;0.019375;0.180528;0.019375;472;256
5133;0.019375;0.180528;0.019375;472;256
5134;0.019375;0.180528;0.019375;472;256
5135;0.019375;0.180528;0.019375;472;256
5136;0.019375;0.180528;0.019375;472;256
5137;0.019375;0.180528;0.019375;472;256
5138;0.019375;0.180528;0.019375;472;256
5139;0.019375;0.180528;0.019375;472;256
5140;0.019375;0.180528;0.019375;472;256
5141;0.019375;0.180528;0.019375;472;256
5142;0.019375;0.180528;0.019375;472;256
5143;0.019375;0.180528;0.019375;472;256
5144;0.019375;0.180528;0.019375;472;256
5145;0.019375;0.180528;0.019375;472;256
5146;0.019375;0.180528;0.019375;472;256
5147;0.019375;0.180528;0.019375;472;256
5148;0.019375;0.180528;0.019375;472;256
5149;0.019375;0.180528;0.019375;472;256
5150;0.019375;0.180528;0.019375;472;256
5151;0.019375;0.180528;0.019375;472;256
5152;0.019375;0.180528;0.019375;472;256
5153;0.019375;0.180528;0.019375;472;256
5154;0.019375;0.180528;0.019375;472;256
5155;0.019375;0.180528;0.019375;472;256
5156;0.019375;0.180528;0.019375;472;256
5157;0.019375;0.180528;0.019375;472;256
5158;0.019375;0.180528;0.019375;472;256
5159;0.019375;0.180528;0.019375;472;256
5160;0.019375;0.180528;0.019375;472;256
5161;0.019375;0.180528;0.019375;472;256
5162;0.019375;0.180528;0.019375;472;256
5163;0.019375;0.180528;0.019375;472;256
5164;0.019375;0.180528;0.019375;472;256
5165;0.019375;0.180528;0.019375;472;256
5166;0.019375;0.180528;0.019375;472;256
5167;0.019375;0.180528;0.019375;472;256
5168;0.019375;0.180528;0.019375;472;256
5169;0.019375;0.180528;0.019375;472;256
5170;0.019375;0.180528;0.019375;472;256
5171;0.019375;0.180528;0.019375;472;256
5172;0.019375;0.180528;0.019375;472;256
5173;0.019375;0.180528;0.019375;472;256
5174;0.019375;0.180528;0.019375;472;256
5175;0.019375;0.180528;0.019375;472;256
5176;0.019375;0.180528;0.019375;472;256
5177;0.019375;0.180528;0.019375;472;256
5178;0.019375;0.180528;0.019375;472;256
5179;0.019375;0.180528;0.019375;472;256
5180;0.019375;0.180528;0.019375;472;256
5181;0.019375;0.180528;0.019375;472;256
5182;0.019375;0.180528;0.019375;472;256
5183;0.019375;0.180528;0.019375;472;256
5184;0.019375;0.180528;0.019375;472;256
5185;0.019375;0.180528;0.019375;472;256
5186;0.019375;0.180528;0.019375;472;256
5187;0.019375;0.180528;0.019375;472;256
5188;0.019375;0.180528;0.019375;472;256
5189;0.019375;0.180528;0.019375;472;256
5190;0.019375;0.180528;0.019375;472;256
5191;0.019375;0.180528;0.019375;472;256
5192;0.019375;0.180528;0.019375;472;256
5193;0.019375;0.180528;0.019375;472;256
5194;0.019375;0.180528;0.019375;472;256
5195;0.019375;0.180528;0.019375;472;256
5196;0.019375;0.180528;0.019375;472;256
5197;0.019375;0.180528;0.019375;472;256
5198;0.019375;0.180528;0.019375;472;256
5199;0.019375;0.180528;0.019375;472;256
5200;0.019375;0.180528;0.019375;472;256
5201;0.019375;0.180528;0.019375;472;256
5202;0.019375;0.180528;0.019375;472;256
5203;0.019375;0.180528;0.019375;472;256
5204;0.019375;0.180528;0.019375;472;256
5205;0.019375;0.180528;0.019375;472;256
5206;0.019375;0.180528;0.019375;472;256
5207;0.019375;0.180528;0.019375;472;256
5208;0.019375;0.180528;0.019375;472;256
5209;0.019375;0.180528;0.019375;472;256
5210;0.019375;0.180528;0.019375;472;256
5211;0.019375;0.180528;0.019375;472;256
5212;0.019375;0.180528;0.019375;472;256
5213;0.019375;0.180528;0.019375;472;256
5214;0.019375;0.180528;0.019375;472;256
5215;0.019375;0.180528;0.019375;472;256
5216;0.019375;0.180528;0.019375;472;256
5217;0.019375;0.180528;0.019375;472;256
5218;0.019375;0.180528;0.019375;472;256
5219;0.019375;0.180528;0.019375;472;256
5220;0.019375;0.180528;0.019375;472;256
5221;0.019375;0.180528;0.019375;472;256
5222;0.019375;0.180528;0.019375;472;256
5223;0.019375;0.180528;0.019375;472;256
5224;0.019375;0.180528;0.019375;472;256
5225;0.019375;0.180528;0.019375;472;256
5226;0.019375;0.180528;0.019375;472;256
5227;0.019375;0.180528;0.019375;472;256
5228;0.019375;0.180528;0.019375;472;256
5229;0.019375;0.180528;0.019375;472;256
5230;0.019375;0.180528;0.019375;472;256
5231;0.019375;0.180528;0.019375;472;256
5232;0.019375;0.180528;0.019375;472;256
5233;0.019375;0.180528;0.019375;472;256
5234;0.019375;0.180528;0.019375;472;256
5235;0.019375;0.180528;0.019375;472;256
5236;0.019375;0.180528;0.019375;472;256
5237;0.019375;0.180528;0.019375;472;256
5238;0.019375;0.180528;0.019375;472;256
5239;0.019375;0.180528;0.019375;472;256
5240;0.019375;0.180528;0.019375;472;256
5241;0.019375;0.180528;0.019375;472;256
5242;0.019375;0.180528;0.019375;472;256
5243;0.019375;0.180528;0.019375;472;256
5244;0.019375;0.180528;0.019375;472;256
5245;0.019375;0.180528;0.019375;472;256
5246;0.019375;0.180528;0.019375;472;256
5247;0.019375;0.180528;0.019375;472;256
5248;0.019375;0.180528;0.019375;472;256
5249;0.019375;0.180528;0.019375;472;256
5250;0.019375;0.180528;0.019375;472;256
5251;0.019375;0.180528;0.019375;472;256
5252;0.019375;0.180528;0.019375;472;256
5253;0.019375;0.180528;0.019375;472;256
5254;0.019375;0.180528;0.019375;472;256
5255;0.019375;0.180528;0.019375;472;256
5256;0.019375;0.180528;0.019375;472;256
5257;0.019375;0.180528;0.019375;472;256
5258;0.019375;0.180528;0.019375;472;256
5259;0.019375;0.180528;0.019375;472;256
5260;0.019375;0.180528;0.019375;472;256
5261;0.019375;0.180528;0.019375;472;256
5262;0.019375;0.180528;0.019375;472;256
5263;0.019375;0.180528;0.019375;472;256
5264;0.019375;0.180528;0.019375;472;256
5265;0.019375;0.180528;0.019375;472;256
5266;0.019375;0.180528;0.019375;472;256
5267;0.019375;0.180528;0.019375;472;256
5268;0.019375;0.180528;0.019375;472;256
5269;0.019375;0.180528;0.019375;472;256
5270;0.019375;0.180528;0.019375;472;256
5271;0.019375;0.180528;0.019375;472;256
5272;0.019375;0.180528;0.019375;472;256
5273;0.019375;0.180528;0.019375;472;256
5274;0.019375;0.180528;0.019375;472;256
5275;0.019375;0.180528;0.019375;472;256
5276;0.019375;0.180528;0.019375;472;256
5277;0.019375;0.180528;0.019375;472;256
5278;0.019375;0.180528;0.019375;472;256
5279;0.019375;0.180528;0.019375;472;256
5280;0.019375;0.180528;0.019375;472;256
5281;0.019375;0.180528;0.019375;472;256
5282;0.019375;0.180528;0.019375;472;256
5283;0.019375;0.180528;0.019375;472;256
5284;0.019375;0.180528;0.019375;472;256
5285;0.019375;0.180528;0.019375;472;256
